,Title,PMID,text,DOI,labels,source
1342,,,This result further demonstrates the importance of obtaining an accurate lexicon in unsupervised training . it is not obvious that we have learned particularly useful clues about what differentiates the English written by authors with different native languages,,0,acl_cambridge
1343,,,"However , CART 's step-wise treatment of variables , optimization heuristics , and dependency on binary splits obscure the possible relationships that exist among the various factors . it does not take into account the semantic similarities between the words that are combined in the CDSM models",,0,acl_cambridge
1344,,,We divide key/response entity pairs into four categories : existence of nonadaptive sentences that may be inappropriate in some of the scenes,,0,acl_cambridge
1345,,,"The parsing accuracy for parsing word lattices was not directly evaluated as we did not have annotated parse trees for comparison . even by the end of the book , neither Prolog nor parsing has been covered in depth",,0,acl_cambridge
1346,,,"catenation of all and thatis some concatenation of all , holds whenever there exists an index such that the following two conditions are satisfied : there is a margin of error in the parallel segment identification and alignment",,0,acl_cambridge
1347,,,"These three criteria are based on the output of an MT system , that is , how well the MT system can translate portions . the low coverage of the lexicon",,0,acl_cambridge
1348,,,"To keep the construction 's original structure , the form pole can be modeled with the help of the realized-by property4 while the meaning pole is built via the edns : expresses property . the feature set , even with feature selection , may fit the labeled source data well but not the target data because the target data has no labels to be used in feature selection",,0,acl_cambridge
1349,,,"Furthermore , integrating the knowledge about multi-word expressions into the word alignment models is another future direction for this work . the system does not take into account constraints from mentions outside of the ( mention , antecedent ) pairs",,0,acl_cambridge
1350,,,"The rest of the preprocessing procedure was applied to all the datasets mentioned above , both parallel and monolingual . the parsing process might slow down the system significantly",,0,acl_cambridge
1351,,,In this paper we leverage the existing linear model -LRB- Equation 2 -RRB- to bring source-side context into phrase-based MT in a way that is robust to data sparseness . it gives poor results when the number of clusters is different from the real number of valid classes,,0,acl_cambridge
1352,,,"A second run of K2 checks the following phrase , d'importation , which is rejected by those criteria identifying this phrase as a compound in NOMAL . these proposed tools rely on resources of limited coverage , such as dictionaries , thesauri , or manually constructed databases to generate the candidates",,0,acl_cambridge
1353,,,"As mentioned in section 6.2 , many positive changes introduced by the LM pipeline are not fully realized under the LM or Joint -LRB- NNS -RRB- experiments . only five predefined realisations of REs were used to elicit object descriptions from the participants",,0,acl_cambridge
1354,,,"Building paraphrase typologies from different perspectives -LRB- e.g. , linguistics analysis and discourse analysis -RRB- has been an active research area for a number of years now -LRB- Vila et al. , 2011 -RRB- . all existing systems can be used for analysis but not for generation",,0,acl_cambridge
1355,,,"During his career , Philippe Blache has focused on Natural Language Processing and Formal Linguistics , with a special interest in spoken language analysis . OSN data come with no annotations , and it would be impossible to manually annotate the data for a quantitative analysis of self-disclosure",,0,acl_cambridge
1356,,,"Statistics of the parallel sets and their repetition rate on both sides are reported in Table 1 . This polarity , and the wide gap it exposes between positions",,0,acl_cambridge
1357,,,"Moving in as a T. police force , being seen by everybody as a increasing the number of features , which can make MERT less stable ( Foster and Kuhn , 2009 )",,0,acl_cambridge
1358,,,"'' The police has arrived at the scene and is thoroughly investigating the cause of the accident . '' Overall , pruning works less effectively for nouns than for verbs . it may bring extra noises into our system",,0,acl_cambridge
1359,,,The translation literature also shows that translation requires non-isomorphic transformation from the source to the target . the sentences are artificially constructed for the LSAT and GRE tests,,0,acl_cambridge
